"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Waktu itu negara-negara tetangga kita masih pada merangkak. Singapura masih belajar jalan, Thailand sama Myanmar lagi sibuk urusin junta militer mereka, China masih kayak kura-kura dalam tempurung, Korea Selatan juga masih celingak-celinguk cari arah, Vietnam lagi sibuk benerin rumah abis kena bom.\n\nNah, di saat mereka lagi sibuk sama urusan masing-masing, Indonesia harusnya bisa ambil start duluan. Apalagi situasi di dalam negeri kita waktu itu lumayan adem ayem di bawah komando Pak Harto. Ditambah lagi, investor-investor luar pada keranjingan mau nanem modal di sini. Mereka ngeliat Indonesia tuh kayak ladang emas yang siap dipanen.\n\nTapi apa yang terjadi? Kita malah kecolongan, bro. Bukannya fokus ngembangin ekonomi, kita malah sibuk ngurusin ""ancaman dari dalam"". Padahal kalo dipikir-pikir, ancaman apaan coba? Orang udah pada anteng kok.\n\nTerus yang bikin tambah nyesek, kita malah nekad invasi Timor Timur. Buat apaan coba? Secara ekonomi mah gak ada manfaatnya sama sekali. Itu tuh kayak kita lagi lari marathon, udah unggul jauh, eh tiba-tiba belok ke warung buat beli gorengan. Ya jelas ketinggalan dong!\n\nJadi intinya, kita tuh udah dikasih kesempatan bagus banget buat maju. Tapi ya gitu deh, kita malah sibuk sama hal-hal yang sebenernya gak penting-penting amat. Kayak pepatah bilang, kesempatan gak datang dua kali. Begitu lewat, ya udah lewat.\n\nSekarang? Kita cuma bisa gigit jari ngeliat negara-negara yang dulu ketinggalan, sekarang malah pada salip kita. Singapura udah jadi macan Asia, Korea Selatan jadi kiblat teknologi, China jadi raksasa ekonomi dunia. Lah kita? Masih aja terseok-seok ngejar ketertinggalan.\n\nTapi ya udahlah ya, nasi udah jadi bubur. Yang penting sekarang kita belajar dari kesalahan masa lalu. Jangan sampe kejadian lagi deh. Kalo ada kesempatan, ya harus dimanfaatin sebaik-baiknya. Jangan malah sibuk sama hal-hal yang gak penting. Inget, bro, negara lain tuh gak akan nunggu-nunggu kita. Mereka bakal terus maju, entah kita ikutan atau enggak.\n\nJadi, buat kalian generasi penerus bangsa, tolong ya jangan ulangi kesalahan yang sama. Kalo ada kesempatan, gaet erat-erat. Jangan dibiarin lepas lagi. Kita udah ketinggalan jauh nih, jadi harus lari lebih kenceng lagi buat nyusul yang lain. Semangat, Indonesia!"
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Pernah.\n\nTepatnya di era ORBA.\n\nTahun 1970–1980 merupakan kesempatan emas bagi Indonesia untuk menjadi negara maju.\n\nSingapura masih berkembang, Thailand dan Myanmar dikuasai junta militer, China masih belum membuka diri pada dunia,Korea Selatan seperti Singapura yang masih berkembang,dan Vietnam yang masih dalam tahap pemulihan pasca perang.\n\nHarusnya hal itu dimanfaatkan Indonesia karena situasi di Indonesia saat itu cukup stabil di bawah pemerintahan Soeharto."
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Zaman Orba\n\nGak bisa dipungkiri, walaupun banyak minesnya, Zaman orba jauh lebih maju dari jaman orla yang masih penuh dengan kekacauan. Politik di zaman Orba relatif lebih stabil, karena oposisi bisa ""dikondisikan"". Sehingga zaman orba Indonesia bisa berkembang. Tingkat pertumbuhan ekonomi Indonesia sering sekali diatas 7%[1]. Tak heran jika Pak Harto disebut sebagai Bapak Pembangunan Indonesia. Sehingga, banyak orang yang ""rindu"" dengan orba.\n\nDi zaman orba, Indonesia bisa dibilang negara paling maju di Asia Tenggara, Vietnam masih ada perang saudara, Malaysia masih gaduh, Singapura masih baru berdiri, Thailand sering kali kena kudeta.\n\nDi Asia Timur, Korea & Jepang masih berusaha bangkit dari peperangan. China masih full komunis.\n\nIbaratnya kalau di balap lari, Indonesia udah start duluan."
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Kalau dilihat dari sejarah, Indonesia emang punya beberapa momen penting yang bisa dibilang peluang emas buat jadi negara maju.\n\nMisalnya, pas booming minyak di tahun 70-an.\n\nWaktu itu, harga minyak dunia naik drastis, dan Indonesia sebagai negara penghasil minyak dapat keuntungan besar. Nah, dengan pendapatan dari minyak itu, seharusnya bisa dipakai buat investasi besar-besaran di infrastruktur, pendidikan, dan industrialisasi untuk mendorong pertumbuhan ekonomi.\n\nTapi sayangnya, banyak dana yang malah dipakai buat proyek mercusuar yang kurang efektif dan korupsi yang merajalela. Jadinya, kesempatan buat bikin pondasi ekonomi yang kuat jadi terlewat deh."
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Dari awal merdeka sudah dengan semangat 45 memang melewatkan kesempatan untuk maju, dengan memelihara korupsi.\n\nApabila sejak awal merdeka langsung diterapkan eksekusi hukum mati pada koruptor, maka kita tidak akan masuk ke dalam era setelahnya yang memupuk dan menyuburkan korupsi hingga menjadi budaya rakyat sampai saat ini. Padahal masih era perjuangan, semangat rela berjuang sedang tinggi-tingginya berkobar di hati rakyat, malah dipadamkan. Hal ini serta-merta menjadi pemicu semangat korupsi semakin mewabah beranak-pinak di negeri ini.\n\nMemang dari awal sudah tidak ada harapan. Makanya untuk generasi ke depan, banyak-banyak belajar bahasa asing dan cari kesempatan menjadi diaspora di Eropa, Singapura, atau Jepang. Semangat belajar dan semoga sukses!"
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Menjadi sebuah negara maju itu suatu proses , bukan hasil. Dan itu pernah terlewati pada saat negara kita dibawah kepemimpinan Presiden Suharto . Seharusnya kita sudah lebih maju sejak jaman Pemerintahan Suharto , tetapi semua itu terlewati karena sistem politik dan kepemimpinan nasional yang tidak demokratis , serta lebih mementingkan kelompok atau keluarganya sendiri bukan demi rakyat banyak.\n\nNegara Korea Selatan , Taiwan , Singapure , Israel , Vietnam sudah lebih maju sedikit dibandingkan dengan Indonesia , karena pemimpin dan rakyatnya mau berkembang dan maju bersama."
"Apakah Indonesia pernah melewatkan suatu kesempatan untuk menjadi sebuah negara maju?","Di kita manusianya maunya serba instant dan budaya disiplin tdk jitu\n\nOrg2nya lelet gmn mau.jd negara maju?"
"Apa ""penyakit"" orang indonesia yang menyebabkan kita tidak maju?","Budaya Kolektif Kita.\n\nKalian pernah sadar tidak, kenapa negara-negara maju rata-rata didominasi masyarakat individualis? Bukan kebetulan. Ada sebabnya.\n\nSaya tidak bilang individualisme itu sempurna. Tapi ada sesuatu yang mendasar di sana.\n\nDi Indonesia, sejak kecil kita diajari untuk selalu ""menyesuaikan diri"". Jangan menonjol. Jangan berbeda. Ikuti apa kata orang tua, guru, tetangga, bahkan orang yang tidak kita kenal.\n\n""Kok beda sendiri sih?""\n\nKalimat itu sudah berapa kali kalian dengar?\n\nBudaya kolektif membunuh inovasi secara perlahan. Kenapa? Karena inovasi lahir dari keberanian untuk berbeda, untuk menantang status quo, untuk melawan arus.\n\nTapi kita? Kita takut dianggap sombong kalau terlalu menonjol.\n\nCoba lihat negara-negara Skandinavia. Masyarakat mereka sangat menghargai individualitas. Setiap orang didorong untuk mengeksplorasi potensi dirinya tanpa takut dihakimi. Hasilnya? Mereka jadi pusat inovasi teknologi eropa.\n\nSilicon Valley juga begitu. Budaya ""dare to fail"" sangat kental di sana. Gagal bukan aib, tapi pembelajaran. Di Indonesia? Sekali gagal, langsung dicap ""tidak bisa apa-apa"".\n\nBudaya kolektif kita memang punya sisi positif. Gotong royong, toleransi, harmoni sosial. Tapi sisi negatifnya? Menghambat kreativitas individu.\n\nKita terlalu sibuk menjaga perasaan orang lain sampai lupa mengembangkan diri sendiri.\n\nDi sekolah, anak yang bertanya terlalu banyak dianggap ""rewel"". Yang punya ide berbeda dicap ""aneh"". Yang berani berpendapat berlawanan dengan guru dianggap ""kurang ajar"".\n\nSistem pendidikan kita melatih konformitas, bukan kreativitas.\n\nAkibatnya? Kita jadi bangsa yang reaktif, bukan proaktif. Selalu menunggu instruksi dari atas. Jarang yang berinisiatif duluan.\n\nBudaya kolektif membuat kita takut mengambil resiko. Takut dikucilkan kalau berbeda. Takut dianggap tidak setia kawan kalau tidak ikut-ikutan.\n\nPadahal kemajuan lahir dari keberanian mengambil resiko yang terukur.\n\nLihat saja startup-startup unicorn dunia. Mayoritas lahir dari negara-negara dengan budaya individualis yang kuat. Mereka berani bermimpi besar tanpa takut diejek ""terlalu tinggi berharap"".\n\nKita? Masih sibuk dengan ""yang penting rukun"" meskipun dalam kemunduran.\n\nSaya tidak menyarankan kita jadi egois seperti stereotype orang Barat. Tapi kita perlu belajar menghargai keunikan individu tanpa merusak keharmonisan sosial.\n\nNegara-negara Asia yang maju seperti Singapura dan Korea Selatan sudah mulai mengadopsi nilai-nilai individualis dalam sistem pendidikan dan bisnis mereka. Hasilnya terlihat jelas."
"Apa ""penyakit"" orang indonesia yang menyebabkan kita tidak maju?","Orang Indonesia ngga ada penyakit bro!\n\nPenyebab Indonesia ngga maju hanya tidak beruntung. Memiliki terlalu sedikit sumber daya, dan memiliki banyak penduduk.\n\nKamu dan mungkin jutaan lainnya dilenakan dengan ungkapan bahwa Indonesia kaya. Kamu terlena. Kamu terlupa. Indonesia ngga kaya bro. Ngga kaya, jadinya ngga maju. Buat maju perlu kaya.\n\nLihat semua komposisi negara kaya\n\nNegara yang penduduknya makmur biasanya memiliki sumber daya atau produkifitas yang lebih besar dibanding jumlah penduduknya.\n\nMisal nih ada dua keluarga:\n\nKeluarga A : Memiliki penghasilan total 300 juta setahun. Anggota keluarganya 5.\n\nKeluarga B : Memiliki penghasilan total 1.1 M setahun, tapi anggota keluarganya 270 biji. Ya ngga salah ketik, 270 bukan 27.\n\nMana yang lebih kaya? yang A atau yang B? Dibawah saya kasih kunci jawabannya.\n\nIni penghasilan keluarga eh negara Singapore, 397 billion USD. Penduduknya 5 juta.\n\nIni penghasilan keluarga eh negara Indonesia, 1.1 trillion USD. Penghasilannya 3 kali lebih banyak. Tapi penduduknya 50 kali lebih banyak. Timpang.\n\nLihat tabel GDP per Kapita dunia\n\nSemuanya memiliki produktifitas atau sumber daya alam yang lebih tinggi dibanding penduduk. Bahkan kebanyakan dari negara di daftar itu penduduknya sedikit banget. Ibarat kata beruntung aja mereka duitnya banyak, penduduk sedikit.\n\nBukti bahwa Indonesia tidak sekaya yang anda duga\n\nKan kita negara kaya katanya kan. Contohnya kaya batubara. Banyak kan harta kita katanya. Coba kita cek:\n\nMana kita di 4 besar dunia aja ngga ada. Padahal penduduk kita no 4 dunia. Indonesia kekayaan coalnya no 11 bro. Padahal jumlah penduduk no 4 dunia.\n\nPaham yaa.\n\nMau lagi? Coba kita cek emas. Berapa produktifitas emas kita? Apakah no 1? Ya minimal no 4 lah. Kan negara kita penduduknya terbanyak no 4 dunia. Biar sebanding gitu.\n\nProduksi emas kita ga ada di 5 besar. Atau kalau di sort dengan cadangan emas. Juga engga di 5 besar. Kita no 7. Padahal penduduknya no 4 besar. Besar pasak daripada tiang.\n\nMau lagi? Oke minyak.\n\nKenapa negara Arab kaya. Apakah karena tidak memiliki penyakit seperti yang ditanyakan diatas? Engga ada hubungannya bro. Kaya ya karena minyaknya banyak. Produksi minyak gede. Penduduknya kecil. Produksi minyak Indonesia nomer 23 dunia bro. Penduduknya no 4 dunia.\n\nIbarat kata, didunia ini kalau mau kaya, paling enak itu ya kalau bapak kita kaya\n\nBegitu kan? Anda udah mulai paham soal itu. Bahwa cara kaya paling utama adalah punya keturunan orang kaya. Seperti mas Mario yang usia 20 tahun dah punya Rubicon, padahal IP nya kecil, karena bapaknya kaya.\n\nDemikian juga negara. Kalau sudah punya banyak harta (sumber daya) gede, dengan penduduk kecil.\n\nLalu apakah tidak ada harapan? Ada. Kan dunia sedang suka mobil listrik. Yang butuh batre. Kalau betul nikel dibutuhkan alias harus pake nikel, ya mungkin itu tiba giliran kita. Asal penduduk kita ngga banyak banyak banget lah. Jadi cukup buat dibagi ke semuanya.\n\nHarapan lain, adalah kita sadar. Bahwa kita engga kaya. Ngga enak mau bilang kita miskin. Kita sadar bahwa negara kita engga kaya, kita cuma punya manusia. Yang banyak. Lalu kita ekspor manusia ini karyanya, ke luar negeri. Mengirim devisa kembali ke Indonesia. Kerja ama keluarga kaya gitu, buat ngasih makan yang di rumah. Terserah kerja apa dah. Yang penting kerja, ke luar negeri. Kalau bisa sih yang gajinya gede.\n\nJadi Indonesia ngga ada penyakit ya bang ya. Kita hanya sial aja kebanyakan penduduk, kurang sumber daya. Ini bicara pake angka ya. Bukan pake lagu atau peribahasa."
"Apa ""penyakit"" orang indonesia yang menyebabkan kita tidak maju?","Tribalisme\n\nSudah banyak jurnal ilmiah yang membahas soal komunalisme Asia, dan Asia Tenggara khususnya. Basisnya apa? Ini yang jadi perkara: suku, agama, etnis, klub bola, kampung, organisasi massa, partai, mazhab agama, sekolah, klub motor, intinya tribalisme, alias kebutuhan identitas berkelompok.\n\nTribalisme ini jadi semacam proteksi individual di dalam ekosistem negara yang serba tidak pasti, banyak drama, birokrasi ruwet, penegakan hukum yang memihak ke penegak hukum serta keluarga dan korps, bukan ke pembayar pajak. Lalu ya wajar secara naluri alamiah, ini evolusi ya, manusia akan membangun proteksi kelompok sebagai tempat berlindung.\n\nBanyak kok paper-paper ilmiah yang membahas jatanras, money laundering, power broker, vote buying, yang objeknya itu warga Asia Tenggara, atau ya Indonesia. Buat kolektor paper-paper ini, kita tidak kaget dan bingung dengan berita polisi bunuh polisi karena urusan data tambang ilegal (misalnya), atau anak pejabat pajak yang hobi flexing menggebuk anak petinggi ormas penuh tato, karena aduan pacar (misalnya). Ledakan-ledakan yang disampaikan oleh Kompas, Detik, dan Tempo itu puncak gunung es, setitik saja yang terlihat.\n\nApa Quora mau bahas ini? Membaca Ease Doing Business Index di Indonesia harus dihubungkan dengan koefisien gini, pendapatan perkapita kawasan, rasio pajak, jumlah ormas disubdisi bansos, rasio sektor informal, dan angka lulusan sekolah kawasan, nanti akan terlihat berapa banyak orang lulus sekolah tinggi yang berujung jadi pengangguran intelektual merusuh di media sosial, atau berseragam ormas ikut makan gratis di kawinan orang lain, itu berhubungan kok semua.\n\nJadi, kolektor paper ilmiah itu sangat paham realitas dunia ekonomi bayangan di Indonesia, bahkan angka-angkanya relevan, tapi buat apa kan? Cukup dijadikan instrumen personal saja, menghindari kesialan di jalan, atau tawuran tarkam antara pemuda terdidik yang frustasi dengan hidup."
"Apa ""penyakit"" orang indonesia yang menyebabkan kita tidak maju?","Feodalisme, Saya mau orasi sedikit sebelum beraktivitas.\n\nIndonesia nih ya sebelum agama tiba di kerajaan nusantara, local wisdom Indonesia memang sudah feodal.\n\nItu yang terus menarik kita menjadi bodoh dan terbelakang biarpun sudah di beri kurikulum merdeka dan berbagai kemewahan.\n\nSerius bro, kita ini sudah sistem demokrasi, kamu itu setara, mau kaya dan yang miskin, mau antara bos dan karyawan haknya sama, mau murid dan guru, mau mahasiswa dan dosen, mau orang tua dan anak muda, mau perempuan dan laki-laki itu statusnya egaliter.\n\nEntah di hadapan hukum, hak, kesempatan, politik mestinya semua sama rata.\n\nTapi apa kenyataan yang terjadi?\n\nMasyarakat kita masih hidup terjebak dalam pola pikir feodal, yang lebih tua dianggap selalu benar, yang punya jabatan dianggap lebih mulia, yang kaya dianggap pasti benar.\n\nLihat orang-orang kaya Timothy Ronald, Ferry, Rocky gerung, Ahok, Anies, Jokowi pasti ada fans die-hardnya.\n\nYang salah bukan mereka diatas, yang salah adalah sikap feodal kita yang selalu mengkultuskan mereka bagaikan raja yang tidak pernah salah. Padahal itu semua warisan sosial kita waktu jaman kerajaan di nusantara, jadi tinggalin lah mentalitas begitu.\n\nYang harus kita lihat itu argumen dan moralitas, antara benar atau salah, bukan sosok ataupun figur!\n\nInilah kenapa kita sering terseret dalam siklus reformasi sebentar.. lalu kembali ke kebiasaan lama dan pada akhirnya stagnasi lagi.\n\nMentalitas begini harus di buang serius dah, Selama local wisdom yang diagungkan masih berupa feodalisme berkedok sopan santun, kita akan terus terjebak menjadi bangsa bodoh dan terbelakang. Dan sudah saatnya kalian anak muda berani bersikap atas dasar intelektual."
"Apa ""penyakit"" orang indonesia yang menyebabkan kita tidak maju?","Ok. Terima kasih untuk Pertanyaannya…\n\n""Penyakit"" orang indonesia, dalam arti masalah di internal masyarakat negara kita ya??.. Sebenarnya sangat Kompleks.. Banyak sebabnya.. tapi di sini Aku sebutkan beberapa Point nya saja…\n\n1.Budaya Korupsi yg Sulit diHilangkan.. karena Korupsi berakibat terhambatnya pembangunan. Dalam segala hal. Misalnya Pendidikan. Sehingga berpengaruh terhadap kualitas pendidikan Indonesia...\n\n2.Hukum yg tidak Tegas.. Bisa menyebabkan Kekacauan pada masyarakat dan Kerusakan pada Negara seperti Maraknya Kasus Kriminal termasuk Korupsi itu tadi..\n\n3.Sebagian Rakyat indonesia cerderung bersifat Fatalisme…\n\n4.Sebagian Masyarakat indonesia cenderung berprinsip yg Penting Bisa dapat uang. Bisa makan kenyang. Dan Tidur… *Mungkin hal ini karena pengaruh kemiskinan yg Akibat dari Korupsi itu tadi. Sehingga masyarakat menjadi Apatis….\n\n5.Naah.. ini.😁😁.."
